UNI1906	1	0	1	0	0	2	1	4	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	12	1	0	0	0	0	0	0	0	0	0	2	2
UNI3096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI1151	1	2	0	0	0	0	4	0	2	0	0	0	1	3	4	0	0	0	0	5	4	1	1	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI3162	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
UNI3349	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	0
UNI830	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	337	0	0	1	0	0	2	2	0	0	0	2	0	7	0
UNI2761	1	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	22	42	0	15	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
UNI3074	1	0	0	1	0	0	2	0	2	0	2	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	2	0	2	1	2	0	4	0	0	0	0	2	0	0	0	1	0	0	1	1	0	4	4	5	0	1	0	0	0	0	0	0	0	0	0	1	1	3	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1
UNI1962	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	1	38	38	0	7	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
UNI1442	1	1	2	1	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	2	7	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
UNI1154	1	0	2	3	1	0	3	13	1	0	0	0	0	23	2	0	0	0	0	31	1	7	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	5	0	0	2	6	1	0	0	0	3	0	0	17	9	0	1	0	4	0	0	0	0	0	0	0	0	0	0	7	1	3	0	0	3	3	0	2	1	13	4
UNI2206	1	0	3	1	0	0	0	0	0	0	4	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI1058	2	0	3	0	0	6	0	0	0	0	7	0	0	0	10	7	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
UNI1287	1	0	0	1	0	0	7	18	3	0	1	0	4	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	3	1	1	1	0	0	3	2	0	2	0	0	0	0	0	1	0	0	0	0	1	4	2	0	1	0	2	0	0	0	1	0
UNI1642	1	14	2	0	3	0	0	0	0	16	10	0	0	0	9	0	9	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	2	0	0	0	0	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI856	1	0	0	0	0	6	0	0	0	0	1	0	0	0	0	3	15	3	0	1	0	4	0	0	0	0	0	0	7	1	2	0	5	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	1	6	1	0	0	0	0	0	0	1	1	1	4	1	7	0	6	0	0	9	1	0	0	1	0	1	1	0	0	0	0	0	7	1
UNI564	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4	0	0	24	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	12	11	28	0	4	0	0	0	0	0	0	0	1	0	0	3	0	9	0	2	0	4	0	0	4	0	0	1	1	0	0
UNI1086	1	5	7	0	3	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	3	5	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4
UNI450	1	0	0	0	0	0	24	2	3	0	0	0	5	7	0	1	0	0	0	15	0	11	3	0	5	0	0	0	2	0	0	0	0	1	5	4	4	2	0	3	0	0	1	0	2	0	0	17	1	1	0	1	0	0	0	1	0	0	2	0	2	0	0	1	5	6	7	1	0	0	2	0	0	0	0	0	0	10	0	2	0	5	0	0	0	0	3	0	1	2
UNI2423	1	0	2	0	0	12	4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
UNI993	1	2	0	0	0	0	0	0	4	2	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	2	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	8	2	1	0	0	0	0	1	2	0	0	0	0	2	2	3	0	0	0	0	0	0	3	0	3	10	0	0	0	0	0	0	0
UNI1814	1	1	7	6	0	0	2	1	3	2	0	2	2	1	0	5	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
UNI3694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
UNI2636	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI1020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	9	0	27	0	0	4	0	0	0	0	0	0	8	6	0	5	0	0	0	0	0	0	5	0	0	0	14	0	0
UNI575	1	0	0	3	5	0	0	0	2	0	1	0	14	0	2	1	0	1	0	6	0	6	4	0	0	2	1	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	10	0	1	0	2	0	0	0	1	1	0	1	1	1	0	0	0	8	18	0	0	1	2	1	0	1	0	0	1	0	0	1	22	0	0	0	0	1	1	0	0	3	4	0	0	47	0	2
UNI1584	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	1	0	0	0	0	2	0	3	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI887	1	1	1	1	9	0	9	0	0	0	0	0	1	0	1	1	0	0	1	1	2	3	0	7	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	3	0	3	1	0	0	0	0	1	2	0	9	0	1	4	3	0	0	2	0	0	0	2	0	0	4	2	0	1	0	3	0	0	1	2	0	3	1	0	1
UNI1476	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
UNI861	1	0	0	3	0	0	1	0	1	0	1	0	0	0	0	1	0	2	1	0	0	2	0	8	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	12	0	0	2	0	0	0	0	0	2	2	0	1	0	0	0	0	2	5	3	0	0	1	0	0	1	2	2	0	1	1	0	2	0	7	0	1	0	4	2	2	2	1	0	1	0	1	1
UNI327	1	0	0	1	0	2	0	7	0	2	0	0	1	8	0	0	0	0	9	0	0	0	0	0	7	0	0	2	2	0	0	0	0	2	1	3	2	1	0	8	12	32	0	0	6	20	0	16	2	2	0	1	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	2	4	0	0	2	1	1	0	0	1	0	0	0	0	0	3	0	8	5	0	1	0
UNI239	1	1	0	6	0	0	0	0	0	0	0	0	2	114	0	1	0	0	0	0	2	0	1	0	0	5	0	0	0	4	10	0	1	0	0	0	0	35	5	0	0	0	0	5	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	1	0	0	5	0	0	0	26	20	2	0	1	9	3	0	0
UNI570	1	2	13	0	1	0	0	0	0	0	25	13	0	0	9	5	0	3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	0	3	2	3	2	2	1	1	0	0	0	0	0	0	1	17	0	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
UNI915	1	5	0	1	0	0	0	0	3	0	1	0	1	0	0	0	3	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	0	3	1	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	1	1	3	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	7	7	0	0	0	2	0	1	0
UNI1393	1	0	0	18	1	0	0	0	1	1	3	15	44	17	0	2	3	2	1	0	1	2	2	6	5	0	0	3	0	0	0	0	1	1	1	0	2	3	2	1	0	0	6	2	1	0	0	0	0	0	3	13	8	0	0	1	2	2	13	439	345	129	0	3	24	13	27	0	1	0	0	4	0	2	24	0	119	0	0	0	16	0	0	63	1	1	1	13	10	1
UNI2624	1	0	0	3	0	1	1	0	1	0	2	2	0	0	1	4	4	2	0	2	0	10	0	0	1	4	0	3	0	0	1	0	1	0	5	2	1	1	1	0	1	0	1	0	0	0	1	0	0	2	1	2	2	0	0	3	6	1	5	5	2	0	0	0	1	1	0	6	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0
UNI1525	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	2	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	4	1	2	1	2	11	8	0	3	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0
UNI455	1	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	28	0	0	1	0	6	0	0	0	0	0	2	5	2	7	4	4	0	1	5	2	0	0	0	7	0	0	0	0	0	3	0	0	1	0	0	0	1	2	1	6	8	0	0	0	0	0	0	0	1	0	6	7	3	0	2	0	0	1	17	0	0	0	2	0	1	1	0	0	0	0	0	51	2
UNI2326	1	1	0	0	6	0	1	0	0	1	1	0	0	0	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI1731	1	0	0	0	0	0	0	0	1	0	6	1	0	0	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	2	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI2241	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
UNI1524	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	2	1	0	0	0	0	0	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
UNI695	0	8	13	5	1	0	0	0	0	0	2	3	5	3	3	10	0	4	0	1	0	4	0	10	11	4	6	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	7	6	6	0	1	0	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
UNI2566	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	41
UNI82	0	1	0	5	6	197	0	0	4	159	17	0	0	0	0	72	80	4	0	4	6	5	90	15	14	0	0	3	55	0	3	0	0	0	0	1	0	0	0	0	8	17	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	18	1	0	0	13	0	0	0	0	26	2	0	0	1	1	3	1	0	0	30	0	0	0	1	0	0	0	0	0	0	26	13
UNI3791	0	1	0	2	0	0	0	0	2	0	1	2	0	0	1	2	4	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	1	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	3	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
UNI1283	0	2	6	1	0	0	4	4	1	0	0	2	5	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	2
UNI1615	0	6	5	1	0	0	0	1	1	0	1	4	5	10	0	0	0	1	0	6	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	1	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	1
UNI485	0	4	5	1	1	0	4	17	0	0	1	2	4	7	1	0	0	2	0	12	0	3	0	4	4	1	0	2	0	1	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	15	2	1	1	4	1	1	3	0	4	0	0	0	0	1	10	3	0	1	0	0	0	2	1	5	0	0	0
UNI758	0	2	0	0	0	0	4	20	0	0	0	0	7	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	0	5	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	3	1	4	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
UNI1540	0	1	0	3	0	27	27	0	3	30	41	0	2	2	0	0	27	0	2	3	45	2	39	18	29	0	0	2	7	30	12	0	9	8	12	45	3	4	18	6	31	1	0	0	2	14	1	76	2	25	2	4	1	2	0	4	3	0	34	2	0	0	0	0	5	0	0	1	3	2	3	1	6	0	0	0	0	38	3	12	3	8	5	1	0	0	3	0	12	97
UNI3293	0	2	0	0	3	0	0	10	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	1	12	0	0	5	1	0	0
UNI1138	0	10	2	4	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	2	0	8	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2
UNI2371	0	2	0	0	1	0	0	0	0	4	0	1	0	0	8	0	0	0	0	1	0	0	0	0	0	2	9	0	0	4	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	1	4	2	1	0	0	0	3	0	2	0	1	0	2	12	10	0	1	0	2	1	0	0	0	3	0	0	1	1	0	0	0	0	0	5	3
UNI3347	0	4	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5
UNI593	0	8	2	2	0	3	3	24	2	0	0	3	8	12	3	3	0	1	2	8	0	0	1	4	4	5	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	2	0	0	5	0	0	0	4	0	1	0	1	3	1	0	0	0	1	1	0	13	0	2	0	4	1	0	2	0	8	1	0	1	0	1	6	7	2	1	1	0	0	7	0	6	0	2	2
UNI3804	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI766	0	4	6	0	0	0	0	0	1	0	3	5	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	7	3	13	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI554	0	3	0	3	4	0	0	0	0	0	0	42	6	9	16	1	0	0	0	1	0	0	4	62	25	46	5	0	0	0	13	0	0	1	0	0	1	5	1	0	5	0	0	0	0	0	0	0	0	2	0	1	2	1	31	1	23	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0
UNI3299	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	5	12	0	0	0	2	0	1	0	1	0	0	14	6	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	1
UNI929	0	1	6	5	1	0	2	0	2	1	1	2	1	0	3	2	1	0	0	1	0	1	0	17	1	1	1	0	2	0	2	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	5	0	0	3	0	0	1	0	0	0	1	1	4	2	2	2	1	1	0	0	0	0	0	2	0	0	0	4	3	0	0	0	0	0	0	0
UNI1047	0	4	6	0	0	0	0	0	0	0	10	2	0	0	7	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
UNI2499	0	1	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	7	5	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	1	0	0	1	0	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0
UNI2094	0	1	3	1	1	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI2016	0	2	5	0	1	0	0	0	0	0	0	1	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI814	0	8	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI2114	0	4	1	0	0	0	0	0	0	0	0	3	1	1	2	2	0	0	0	0	0	1	0	2	4	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI770	0	2	0	1	0	7	3	4	1	0	0	0	5	4	1	3	3	0	0	1	0	1	0	1	1	0	0	1	2	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	5	2	3	2	0	0	2	0	1	0	0	4	0	10	0	3	0	1	1	0	1	1	1	0	6	2
UNI1090	0	2	0	1	3	0	0	0	1	0	4	3	0	0	4	0	0	0	0	9	0	0	2	16	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UNI3191	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI3254	0	6	3	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1
UNI2224	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	7	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNI1826	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	11	7	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	6	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNI81	0	1	0	1	1	0	28	0	0	1	1	0	0	0	2	8	14	266	4	0	61	0	0	28	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	274	0	0	204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0
UNI1240	0	1	2	3	0	1	1	14	1	0	0	1	0	2	0	0	0	0	0	3	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	3	0	0	0	0	2	0	0	0	1	0	2	3	0	0	0	1	0	2	0	0	0	0	1
